age,workclass,education_num,marital_status,occupation,race,sex,hours_per_week,native_country,income
25, Private,11, Never-married, Other-service, Amer-Indian-Eskimo, Female,40, United-States, <=50K
35, Private,11, Divorced, Prof-specialty, Black, Male,40, United-States, <=50K
23, Local-gov,9, Divorced, Adm-clerical, White, Female,40, Cuba, <=50K
48, Private,11, Married-civ-spouse, Craft-repair, White, Male,40, United-States, <=50K
48, Private,10, Divorced, Handlers-cleaners, White, Male,40, United-States, <=50K
44, Private,9, Divorced, Adm-clerical, Black, Female,40, United-States, <=50K
55, Self-emp-not-inc,13, Married-civ-spouse, Exec-managerial, White, Female,25, United-States, <=50K
33, Self-emp-not-inc,9, Married-civ-spouse, Craft-repair, White, Male,50, United-States, <=50K
18, Private,8, Never-married, Handlers-cleaners, White, Male,20, United-States, <=50K
24, Private,13, Never-married, Adm-clerical, White, Male,30, United-States, <=50K
32, Local-gov,12, Married-civ-spouse, Protective-serv, White, Male,56, England, >50K
24, State-gov,13, Never-married, Prof-specialty, White, Female,20, United-States, <=50K
44, Self-emp-inc,13, Married-civ-spouse, Exec-managerial, White, Male,70, United-States, >50K
27, Private,13, Married-civ-spouse, Adm-clerical, White, Male,45, United-States, <=50K
39, Private,12, Married-civ-spouse, Tech-support, White, Male,40, France, >50K
26, Local-gov,6, Married-civ-spouse, Other-service, White, Male,40, United-States, <=50K
34, Private,14, Married-civ-spouse, Exec-managerial, White, Male,40, United-States, >50K
38, Private,14, Married-civ-spouse, Prof-specialty, White, Male,65, United-States, >50K
41, State-gov,14, Married-civ-spouse, Prof-specialty, White, Male,75, United-States, >50K
73, ?,13, Married-civ-spouse, ?, Asian-Pac-Islander, Male,5, Vietnam, <=50K
32, Self-emp-inc,9, Married-civ-spouse, Sales, White, Male,50, United-States, <=50K
56, Local-gov,14, Married-civ-spouse, Exec-managerial, Black, Male,40, United-States, >50K
59, Private,13, Married-civ-spouse, Exec-managerial, White, Male,50, United-States, >50K
44, Private,10, Married-civ-spouse, Sales, White, Male,60, United-States, >50K
35, Private,13, Never-married, Sales, Asian-Pac-Islander, Male,40, South, <=50K
52, Private,9, Married-civ-spouse, Machine-op-inspct, Other, Male,40, Columbia, <=50K
30, Private,10, Never-married, Prof-specialty, White, Male,50, United-States, <=50K
23, Private,13, Married-civ-spouse, Sales, White, Male,40, United-States, <=50K
43, Private,9, Never-married, Adm-clerical, White, Female,43, United-States, >50K
61, Private,9, Married-civ-spouse, Exec-managerial, White, Male,50, United-States, <=50K
38, Private,9, Never-married, Adm-clerical, White, Female,35, United-States, <=50K
68, Private,6, Married-civ-spouse, Sales, White, Male,16, United-States, <=50K
41, Private,14, Never-married, Exec-managerial, White, Male,50, United-States, >50K
42, Self-emp-not-inc,10, Never-married, Prof-specialty, White, Male,40, United-States, <=50K
48, ?,5, Separated, ?, Amer-Indian-Eskimo, Female,20, United-States, <=50K
19, Private,9, Divorced, Other-service, White, Female,40, United-States, <=50K
31, Private,7, Married-spouse-absent, Handlers-cleaners, Asian-Pac-Islander, Male,40, India, <=50K
40, Self-emp-inc,12, Married-civ-spouse, Craft-repair, White, Male,50, United-States, <=50K
32, Private,13, Never-married, Tech-support, Asian-Pac-Islander, Female,40, Philippines, <=50K
51, Self-emp-inc,9, Divorced, Exec-managerial, White, Male,40, United-States, >50K
44, Local-gov,13, Married-civ-spouse, Prof-specialty, White, Male,40, United-States, >50K
23, Private,13, Never-married, Sales, White, Female,30, England, <=50K
30, ?,7, Married-civ-spouse, ?, White, Male,35, United-States, <=50K
44, Private,13, Never-married, Prof-specialty, White, Female,45, United-States, <=50K
24, Private,9, Married-civ-spouse, Farming-fishing, White, Male,60, United-States, <=50K
34, Private,9, Married-civ-spouse, Sales, White, Male,60, United-States, <=50K
17, Private,7, Never-married, Handlers-cleaners, White, Male,12, ?, <=50K
61, Private,14, Married-civ-spouse, Prof-specialty, Asian-Pac-Islander, Male,45, India, >50K
30, Local-gov,13, Never-married, Exec-managerial, White, Male,40, United-States, <=50K
45, Private,13, Never-married, Craft-repair, White, Male,40, United-States, <=50K
22, Private,11, Never-married, Adm-clerical, White, Female,40, United-States, <=50K
49, Private,10, Married-civ-spouse, Other-service, White, Male,40, United-States, <=50K
39, Private,12, Widowed, Adm-clerical, White, Female,45, United-States, <=50K
39, ?,9, Married-civ-spouse, ?, Black, Male,40, United-States, <=50K
34, Private,10, Never-married, Adm-clerical, White, Female,40, United-States, <=50K
52, Local-gov,10, Married-civ-spouse, Exec-managerial, White, Male,40, United-States, >50K
24, Private,11, Never-married, Adm-clerical, White, Female,40, United-States, <=50K
38, Private,13, Married-civ-spouse, Prof-specialty, White, Male,45, United-States, >50K
19, Private,7, Never-married, Machine-op-inspct, White, Male,40, United-States, <=50K
24, Private,9, Never-married, Other-service, White, Female,30, United-States, <=50K
25, Private,12, Never-married, Other-service, White, Male,43, United-States, <=50K
71, Private,4, Widowed, Transport-moving, White, Male,10, United-States, <=50K
27, Private,9, Married-civ-spouse, Prof-specialty, Black, Female,40, United-States, <=50K
28, Private,11, Never-married, Tech-support, Black, Female,40, United-States, <=50K
54, Private,11, Married-civ-spouse, Protective-serv, Black, Male,38, Jamaica, >50K
18, Private,7, Never-married, Sales, Black, Female,10, United-States, <=50K
49, Private,9, Married-civ-spouse, Other-service, Black, Male,40, United-States, <=50K
36, Private,9, Married-spouse-absent, Other-service, White, Female,25, United-States, <=50K
57, Private,9, Widowed, Transport-moving, White, Male,50, United-States, <=50K
56, Federal-gov,14, Married-civ-spouse, Exec-managerial, White, Male,40, Portugal, >50K
17, Private,6, Never-married, Other-service, White, Male,20, United-States, <=50K
30, Private,9, Married-civ-spouse, Exec-managerial, White, Male,50, United-States, <=50K
41, Private,6, Never-married, Sales, White, Female,40, United-States, <=50K
26, Private,9, Never-married, Handlers-cleaners, White, Male,40, United-States, <=50K
61, Private,6, Married-civ-spouse, Craft-repair, White, Male,48, United-States, <=50K
50, ?,10, Divorced, ?, White, Male,40, United-States, <=50K
24, Private,9, Never-married, Machine-op-inspct, White, Male,45, United-States, <=50K
44, Private,7, Never-married, Other-service, White, Female,40, United-States, <=50K
38, State-gov,14, Never-married, Prof-specialty, White, Female,40, United-States, <=50K
61, ?,4, Widowed, ?, Black, Female,40, United-States, <=50K
25, Private,13, Never-married, Sales, White, Male,50, United-States, <=50K
34, Private,9, Married-civ-spouse, Sales, White, Male,70, United-States, <=50K
38, Private,10, Never-married, Transport-moving, White, Male,40, United-States, <=50K
42, Private,9, Married-civ-spouse, Craft-repair, White, Male,55, United-States, <=50K
17, ?,6, Never-married, ?, Black, Male,20, United-States, <=50K
48, Private,4, Married-civ-spouse, Machine-op-inspct, White, Male,40, United-States, <=50K
38, Private,14, Married-civ-spouse, Prof-specialty, White, Male,40, United-States, >50K
52, Private,9, Married-civ-spouse, Craft-repair, White, Male,50, United-States, >50K
55, State-gov,11, Widowed, Prof-specialty, White, Female,40, United-States, <=50K
41, Self-emp-not-inc,9, Divorced, Farming-fishing, White, Male,20, United-States, <=50K
45, Private,3, Never-married, Machine-op-inspct, White, Female,35, United-States, <=50K
49, Private,4, Never-married, Machine-op-inspct, Asian-Pac-Islander, Male,45, Laos, <=50K
19, Private,10, Never-married, Other-service, White, Male,20, United-States, <=50K
39, Private,13, Married-civ-spouse, Adm-clerical, White, Male,45, United-States, <=50K
43, Private,10, Never-married, Other-service, White, Male,45, United-States, <=50K
42, Private,10, Married-civ-spouse, Exec-managerial, White, Male,65, United-States, <=50K
17, Private,7, Never-married, Handlers-cleaners, White, Male,12, United-States, <=50K
30, Private,12, Never-married, Prof-specialty, Black, Female,25, United-States, <=50K
61, Local-gov,14, Divorced, Prof-specialty, White, Female,70, United-States, <=50K
48, Private,14, Married-civ-spouse, Exec-managerial, White, Male,40, United-States, >50K
60, ?,9, Married-civ-spouse, ?, White, Male,40, United-States, <=50K
57, Private,9, Married-civ-spouse, Transport-moving, White, Male,40, United-States, >50K
27, Private,3, Married-civ-spouse, Handlers-cleaners, White, Male,45, Mexico, <=50K
24, Private,9, Married-civ-spouse, Sales, White, Male,48, United-States, <=50K
41, Private,8, Divorced, Transport-moving, White, Male,84, United-States, >50K
42, Private,9, Widowed, Transport-moving, White, Male,40, United-States, <=50K
34, Private,13, Never-married, Prof-specialty, White, Female,15, United-States, <=50K
22, ?,5, Never-married, ?, Black, Female,36, United-States, <=50K
47, Private,9, Divorced, Exec-managerial, White, Female,43, United-States, <=50K
50, Private,9, Never-married, Adm-clerical, White, Male,40, United-States, <=50K
30, Private,9, Never-married, Craft-repair, White, Male,40, United-States, <=50K
38, Private,13, Married-civ-spouse, Craft-repair, White, Male,45, United-States, <=50K
31, Private,9, Married-civ-spouse, Prof-specialty, White, Male,55, United-States, >50K
44, Private,10, Married-civ-spouse, Adm-clerical, White, Female,45, United-States, >50K
34, Private,10, Married-civ-spouse, Craft-repair, White, Male,38, United-States, <=50K
52, Private,9, Divorced, Machine-op-inspct, Black, Male,40, United-States, >50K
34, Private,9, Married-civ-spouse, Craft-repair, White, Male,50, United-States, <=50K
31, Private,10, Married-civ-spouse, Exec-managerial, White, Male,40, United-States, <=50K
68, Private,10, Divorced, Sales, White, Female,20, United-States, <=50K
22, Private,9, Never-married, Adm-clerical, White, Female,40, Mexico, <=50K
42, Private,13, Never-married, Exec-managerial, White, Female,35, United-States, <=50K
37, Private,9, Married-civ-spouse, Craft-repair, White, Male,35, United-States, <=50K
36, Self-emp-not-inc,9, Married-civ-spouse, Farming-fishing, White, Male,35, United-States, <=50K
38, Private,10, Divorced, Adm-clerical, White, Female,30, United-States, <=50K
72, Without-pay,9, Married-civ-spouse, Other-service, White, Male,55, United-States, <=50K
40, Private,3, Married-civ-spouse, Other-service, White, Male,40, Mexico, <=50K
19, Private,10, Never-married, Sales, White, Male,30, United-States, <=50K
55, Private,11, Married-civ-spouse, Craft-repair, White, Male,50, Hungary, >50K
30, Private,12, Married-civ-spouse, Craft-repair, White, Male,40, United-States, <=50K
52, Private,13, Separated, Adm-clerical, White, Female,40, United-States, <=50K
29, Private,13, Married-civ-spouse, Sales, White, Male,45, United-States, >50K
41, Private,10, Married-civ-spouse, Prof-specialty, Black, Male,4, United-States, <=50K
29, Private,13, Never-married, Adm-clerical, White, Female,45, United-States, <=50K
24, Private,13, Never-married, Sales, White, Female,20, United-States, <=50K
46, Self-emp-not-inc,15, Married-civ-spouse, Prof-specialty, White, Male,45, United-States, >50K
44, Private,9, Married-civ-spouse, Exec-managerial, White, Male,60, United-States, >50K
17, Private,6, Never-married, Sales, Black, Female,15, United-States, <=50K
35, Private,11, Divorced, Other-service, White, Female,35, United-States, <=50K
38, Private,9, Divorced, Craft-repair, White, Male,40, United-States, <=50K
36, Private,5, Never-married, Handlers-cleaners, White, Male,40, United-States, <=50K
24, Private,7, Married-civ-spouse, Machine-op-inspct, White, Male,60, United-States, <=50K
38, Self-emp-not-inc,13, Married-civ-spouse, Farming-fishing, White, Male,99, United-States, <=50K
19, Private,7, Never-married, Sales, White, Female,40, Honduras, <=50K
30, Private,9, Married-civ-spouse, Transport-moving, White, Male,45, United-States, <=50K
36, Local-gov,11, Married-civ-spouse, Transport-moving, Amer-Indian-Eskimo, Male,40, United-States, <=50K
27, Private,10, Never-married, Craft-repair, White, Male,45, United-States, <=50K
27, Private,12, Married-civ-spouse, Adm-clerical, White, Male,40, United-States, >50K
66, ?,4, Married-civ-spouse, ?, White, Male,30, United-States, <=50K
65, Federal-gov,10, Married-civ-spouse, Exec-managerial, Black, Male,40, United-States, >50K
37, Private,14, Never-married, Exec-managerial, Black, Female,40, United-States, >50K
17, Private,7, Never-married, Sales, White, Male,30, United-States, <=50K
19, ?,10, Never-married, ?, White, Male,40, United-States, <=50K
57, Private,3, Married-civ-spouse, Transport-moving, Black, Male,50, United-States, <=50K
54, Self-emp-not-inc,14, Divorced, Prof-specialty, White, Female,30, United-States, <=50K
21, Private,10, Never-married, Other-service, White, Female,40, United-States, <=50K
43, Private,9, Separated, Handlers-cleaners, White, Male,40, United-States, <=50K
50, Private,9, Married-civ-spouse, Craft-repair, White, Male,40, United-States, <=50K
38, Private,7, Married-civ-spouse, Handlers-cleaners, White, Male,48, United-States, >50K
31, Private,9, Married-civ-spouse, Prof-specialty, White, Male,40, United-States, >50K
41, Private,15, Divorced, Prof-specialty, White, Female,38, United-States, <=50K
20, Private,10, Never-married, Prof-specialty, White, Female,40, United-States, <=50K
28, Private,13, Married-civ-spouse, Adm-clerical, White, Female,15, United-States, <=50K
62, Private,5, Married-civ-spouse, Other-service, White, Male,35, United-States, <=50K
41, Private,8, Divorced, Machine-op-inspct, Black, Female,40, United-States, <=50K
37, Private,9, Married-civ-spouse, Craft-repair, White, Male,45, United-States, <=50K
53, Self-emp-not-inc,10, Married-civ-spouse, Farming-fishing, White, Male,30, United-States, <=50K
28, Private,13, Married-civ-spouse, Sales, White, Male,50, United-States, >50K
23, Private,14, Never-married, Prof-specialty, White, Female,30, United-States, <=50K
46, Self-emp-not-inc,9, Married-civ-spouse, Farming-fishing, White, Male,35, United-States, <=50K
28, Private,9, Never-married, Sales, White, Female,45, United-States, <=50K
50, Private,6, Separated, Adm-clerical, White, Female,40, United-States, <=50K
